Submission Code,Fiscal Year,District Number,District Type,District Name,Language Name,Home Primary Language,Enrollments,County Code,County Name,Economic Development Region,Strata,Strata Name
F,17-18,0001,03,Minneapolis Public School District,Bulgarian,064,1,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,Polish,037,7,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,Ewe,158,19,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,Fulah,066,2,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,Ga,160,2,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,Hmong,020,829,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,Korean,026,7,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,French,015,67,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,Marathi,116,3,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,Afar,175,4,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,Afrikaans,001,10,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,"French, Creolized",232,3,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,Mandingo,302,9,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,Latvian,029,13,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,Swedish,046,3,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,Russian,040,15,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,German,017,7,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,Norwegian,034,2,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,Mongolian,025,1,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,Not Specific,052,37,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,"Sign Language, ASL",042,1,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,"Cebuano, Visayan, Binisaya",036,3,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,Farsi ,013,4,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,Amharic,063,128,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,Bengali,010,11,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,"Lao, Laotian ",028,47,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,Kabyle ,078,2,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,Tigrinya,071,15,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,"Sarakole, Soninke",355,1,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,Cantonese,108,6,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,Telugu,119,11,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,Thai,047,3,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,Turkish,048,6,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,Igbo,065,2,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,Krahn,281,1,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,English,011,24309,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,Pashto ,060,1,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,Shona,169,1,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,Malayalam,115,1,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0001,03,Minneapolis Public School District,Lithuanian,031,1,27,Hennepin                                     ,11,1,Minneapolis and Saint Paul
F,17-18,0002,01,Hill City Public School District,English,011,268,01,Aitkin                                       ,03,6,Outstate - Enrollment less than 500
F,17-18,0004,01,McGregor Public School District,English,011,465,01,Aitkin                                       ,03,6,Outstate - Enrollment less than 500
F,17-18,0006,03,South St. Paul Public School District,Dakota,008,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0006,03,South St. Paul Public School District,"Oromo, Afan Oromo, Oromiffa ",074,7,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0006,03,South St. Paul Public School District,"Filipino, Pilipino",126,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0006,03,South St. Paul Public School District,Arabic,002,12,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0006,03,South St. Paul Public School District,"Lao, Laotian ",028,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0006,03,South St. Paul Public School District,English,011,2938,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0006,03,South St. Paul Public School District,Korean,026,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0006,03,South St. Paul Public School District,"Khmer, Cambodian ",005,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0006,03,South St. Paul Public School District,Norwegian,034,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0006,03,South St. Paul Public School District,Spanish,045,451,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0006,03,South St. Paul Public School District,"Chinese, Mandarin ",007,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0006,03,South St. Paul Public School District,Tigrinya,071,5,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0006,03,South St. Paul Public School District,"Swahili, Kiswahili ",070,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0006,03,South St. Paul Public School District,Bengali,010,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0006,03,South St. Paul Public School District,Amharic,063,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0006,03,South St. Paul Public School District,Vietnamese,051,6,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0006,03,South St. Paul Public School District,Romanian,039,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0006,03,South St. Paul Public School District,Igbo,065,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0006,03,South St. Paul Public School District,Somali,069,19,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0006,03,South St. Paul Public School District,Hmong,020,19,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0006,03,South St. Paul Public School District,German,017,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Ebira,225,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Banda,190,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Arawak,079,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Bosnian,041,85,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,"Bisaya, Basaya, Dusun, Tutong",417,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Harari,137,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,"Ojibwa, Chippewa, Anishinaabemowin",035,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Vai,386,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Finnish,014,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Rwanda,093,6,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,English,011,31538,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Nepali,068,8,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Bemba,098,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Twi,161,23,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Yoruba,075,72,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Dari,120,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Gbandi ,238,4,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,"Cebuano, Visayan, Binisaya",036,28,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,"Indonesian, Bahasa Indonesian",032,3,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Burmese,055,3,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,"English, Creolized",057,39,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,"Kissi, Gissi ",273,4,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Hawaiian,247,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Ilocano,125,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Tigre,145,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Somali,069,339,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Urdu,122,30,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Susu,364,5,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Kru,282,5,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Iban,251,3,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,"Jingpho, Kachin",257,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Dutch,033,4,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Kalenjin,260,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Kom,276,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Kannada ,113,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,French,015,117,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Lingala,067,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Korean,026,12,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Greek,054,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Minangkabau,313,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,"Filipino, Pilipino",126,26,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Norwegian,034,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Sidamo,138,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Tibetan,073,23,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Ewe,158,16,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Amharic,063,63,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Albanian,072,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Adangme,083,20,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Igbo,065,57,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Tumbuka,379,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Cantonese,108,9,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Maasai,294,4,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Ndebele,099,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Gola,243,7,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Fanti ,159,4,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,"Oromo, Afan Oromo, Oromiffa ",074,257,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Georgian,082,3,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Italian,023,3,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Basaa,409,10,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,German,017,16,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Urhobo,384,5,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Swedish,046,5,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Punjabi,117,8,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Uzbek,096,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Krahn,281,5,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,"Swahili, Kiswahili ",070,194,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Not Specific,052,146,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Portuguese,038,5,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Gujarati,112,12,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,"Ganda, Luganda ",095,3,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Kamba,088,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Malagasy,090,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Dakota,008,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,"Lao, Laotian ",028,139,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Pashto ,060,10,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Kabyle ,078,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Moldovan,315,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Balinese,086,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Afrikaans,001,3,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Mano. Mah ,297,7,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Igala,253,3,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Farsi ,013,13,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Tigrinya,071,12,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Ga,160,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Kikuyu,270,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Bassa,146,13,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Loma,290,9,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Akan ,156,3,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Tamil,118,6,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Thai,047,19,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Fang,229,3,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Bulgarian,064,11,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Haitian Creole,085,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Bantu,101,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Spanish,045,1374,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Krio,149,8,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Fulah,066,5,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0011,01,Anoka-Hennepin Public School District,Hindi ,019,29,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
